idMesure,dateMesure,pressionMer,directionVent,vitesseVent,temperature,humidite,nebulosite,pressionStation,hauteurNeige,codStation,codTempsPresent
297,2018-10-18 12:00:00,101130,100,2.800000,303.450000,70,\N,101050,\N,81408,\N
298,2018-10-18 12:00:00,101200,70,1.000000,303.050000,72,\N,100000,\N,81415,\N
299,2018-10-18 12:00:00,97490,150,4.600000,256.450000,42,\N,96930,\N,89642,\N
300,2018-10-18 15:00:00,102350,20,4.500000,289.150000,71,\N,101490,0.000000,7005,0
301,2018-10-18 15:00:00,102380,30,6.100000,289.250000,67,100,101820,\N,7015,0
302,2018-10-18 15:00:00,102410,60,10.500000,288.950000,81,90,102310,\N,7020,1
303,2018-10-18 15:00:00,102290,40,5.700000,290.350000,69,\N,101490,0.000000,7027,0
304,2018-10-18 15:00:00,102240,40,6.400000,290.550000,61,\N,100440,0.000000,7037,0
305,2018-10-18 15:00:00,102020,10,6.200000,292.450000,64,\N,100900,0.000000,7072,0
306,2018-10-18 15:00:00,102230,60,6.200000,289.750000,80,\N,101060,0.000000,7110,0
307,2018-10-18 15:00:00,102270,60,8.000000,289.050000,86,100,101580,\N,7117,2
308,2018-10-18 15:00:00,102070,10,5.600000,293.050000,57,\N,101630,0.000000,7130,0
309,2018-10-18 15:00:00,102090,30,6.400000,291.450000,62,\N,100380,0.000000,7139,0
310,2018-10-18 15:00:00,102060,20,7.600000,291.350000,65,10,101000,0.000000,7149,3
311,2018-10-18 15:00:00,101840,10,4.500000,295.150000,55,\N,100470,0.000000,7168,0
312,2018-10-18 15:00:00,101790,30,5.500000,294.350000,48,\N,97850,\N,7181,0
313,2018-10-18 15:00:00,101800,20,5.900000,294.850000,51,\N,100050,0.000000,7190,0
314,2018-10-18 15:00:00,101950,30,8.400000,293.150000,61,40,101440,\N,7207,3
315,2018-10-18 15:00:00,101840,40,5.000000,295.050000,53,\N,101540,0.000000,7222,0
316,2018-10-18 15:00:00,101810,40,4.200000,295.550000,49,\N,100510,0.000000,7240,0
317,2018-10-18 15:00:00,101640,50,5.300000,296.950000,37,\N,99730,0.000000,7255,0
318,2018-10-18 15:00:00,101540,30,6.700000,296.750000,35,\N,98940,0.000000,7280,0
319,2018-10-18 15:00:00,101680,350,2.900000,292.850000,58,90,98520,0.000000,7299,2
320,2018-10-18 15:00:00,101670,40,5.100000,292.950000,69,60,101400,\N,7314,2
321,2018-10-18 15:00:00,101700,30,3.700000,294.550000,54,\N,100300,0.000000,7335,0
322,2018-10-18 15:00:00,101510,20,4.000000,293.550000,50,\N,96900,0.000000,7434,0
323,2018-10-18 15:00:00,101520,10,2.900000,293.750000,44,\N,97770,0.000000,7460,0
324,2018-10-18 15:00:00,\N,250,2.400000,290.750000,55,\N,92090,0.000000,7471,0
325,2018-10-18 15:00:00,101480,350,2.900000,293.750000,50,25,98710,0.000000,7481,1
326,2018-10-18 15:00:00,101520,40,3.700000,294.450000,58,\N,100960,0.000000,7510,0
327,2018-10-18 15:00:00,101430,320,1.400000,294.650000,57,\N,98430,0.000000,7535,0
328,2018-10-18 15:00:00,101290,200,1.400000,291.750000,68,\N,93290,0.000000,7558,0
329,2018-10-18 15:00:00,101370,20,4.100000,295.150000,45,\N,100510,0.000000,7577,0
330,2018-10-18 15:00:00,\N,210,3.100000,294.050000,48,\N,91430,\N,7591,0
331,2018-10-18 15:00:00,101500,30,2.600000,293.350000,73,100,100810,0.000000,7607,0
332,2018-10-18 15:00:00,101410,60,1.800000,291.050000,74,100,97210,0.000000,7621,0
333,2018-10-18 15:00:00,101450,40,1.300000,289.750000,80,100,96660,0.000000,7627,0
334,2018-10-18 15:00:00,101460,200,1.200000,292.150000,76,90,99710,0.000000,7630,0
335,2018-10-18 15:00:00,101310,30,3.500000,296.650000,53,\N,101220,\N,7643,0
336,2018-10-18 15:00:00,101240,340,2.100000,296.850000,63,\N,100870,0.000000,7650,0
337,2018-10-18 15:00:00,101190,80,4.500000,295.150000,70,75,99770,\N,7661,2
338,2018-10-18 15:00:00,101210,90,4.400000,296.050000,67,40,100910,0.000000,7690,1
339,2018-10-18 15:00:00,101380,290,2.100000,292.550000,80,100,100860,0.000000,7747,0
340,2018-10-18 15:00:00,100980,240,2.300000,298.950000,61,\N,100880,0.000000,7761,0
341,2018-10-18 15:00:00,101260,70,1.800000,295.450000,74,\N,101120,0.000000,7790,0
342,2018-10-18 15:00:00,101160,60,3.200000,299.150000,75,\N,101110,\N,61968,\N
343,2018-10-18 15:00:00,101270,70,2.400000,297.150000,78,\N,101200,\N,61972,\N
344,2018-10-18 15:00:00,\N,80,4.000000,298.450000,72,\N,\N,\N,61976,\N
345,2018-10-18 15:00:00,101460,120,3.700000,296.950000,76,\N,101310,\N,61980,0
346,2018-10-18 15:00:00,100720,230,11.300000,274.850000,71,\N,100350,\N,61998,\N
347,2018-10-18 15:00:00,99380,260,10.400000,283.750000,80,60,99300,0.000000,71805,1
348,2018-10-18 15:00:00,101380,80,8.200000,302.850000,70,\N,101060,\N,78890,\N
349,2018-10-18 15:00:00,101410,60,5.200000,301.350000,74,\N,101320,\N,78897,\N
350,2018-10-18 15:00:00,101380,120,6.400000,300.450000,72,\N,100940,\N,78922,\N
351,2018-10-18 15:00:00,101370,90,4.300000,299.250000,73,90,101280,\N,78925,0
352,2018-10-18 15:00:00,100980,60,2.000000,306.650000,55,\N,100920,\N,81401,\N
353,2018-10-18 15:00:00,101050,60,6.700000,305.750000,56,\N,100960,\N,81405,0
354,2018-10-18 15:00:00,100990,120,3.000000,307.250000,51,\N,100910,\N,81408,\N
355,2018-10-18 15:00:00,101100,90,2.000000,305.650000,56,\N,99910,\N,81415,\N
356,2018-10-18 15:00:00,97810,190,4.100000,253.950000,43,\N,97250,\N,89642,\N
357,2018-10-18 18:00:00,102410,30,3.300000,285.550000,83,\N,101540,0.000000,7005,0
358,2018-10-18 18:00:00,102410,10,5.200000,288.050000,70,90,101840,\N,7015,0
359,2018-10-18 18:00:00,102440,60,10.700000,289.050000,76,100,102340,\N,7020,1
360,2018-10-18 18:00:00,102350,30,3.500000,287.750000,81,\N,101540,0.000000,7027,0
361,2018-10-18 18:00:00,102320,20,2.900000,286.650000,76,\N,100500,0.000000,7037,0
362,2018-10-18 18:00:00,102150,30,3.000000,287.750000,78,\N,101010,0.000000,7072,0
363,2018-10-18 18:00:00,102310,40,4.100000,287.150000,92,\N,101130,0.000000,7110,0
364,2018-10-18 18:00:00,102320,60,7.900000,288.750000,87,\N,101630,\N,7117,\N
365,2018-10-18 18:00:00,102140,30,3.100000,288.550000,71,\N,101700,0.000000,7130,0
366,2018-10-18 18:00:00,102190,30,3.500000,287.450000,77,\N,100460,0.000000,7139,0
367,2018-10-18 18:00:00,102160,20,6.100000,288.850000,70,0,101090,0.000000,7149,2
368,2018-10-18 18:00:00,101990,360,6.000000,290.250000,75,\N,100590,0.000000,7168,0
369,2018-10-18 18:00:00,101970,30,5.700000,288.650000,75,\N,97950,\N,7181,0
370,2018-10-18 18:00:00,101960,30,7.000000,290.950000,67,\N,100180,0.000000,7190,0
371,2018-10-18 18:00:00,102040,30,7.900000,289.450000,77,\N,101530,\N,7207,\N
372,2018-10-18 18:00:00,101950,20,4.600000,291.550000,64,\N,101640,0.000000,7222,0
373,2018-10-18 18:00:00,101950,20,4.900000,290.950000,69,\N,100630,0.000000,7240,0
374,2018-10-18 18:00:00,101780,20,2.900000,292.350000,58,\N,99840,0.000000,7255,0
375,2018-10-18 18:00:00,101690,10,4.800000,292.250000,52,\N,99050,0.000000,7280,0
376,2018-10-18 18:00:00,101820,350,1.600000,288.850000,72,90,98610,0.000000,7299,2
377,2018-10-18 18:00:00,101760,20,7.300000,291.650000,73,\N,101490,\N,7314,\N
378,2018-10-18 18:00:00,101810,20,3.700000,289.450000,70,\N,100390,0.000000,7335,0
379,2018-10-18 18:00:00,101670,20,4.200000,290.150000,60,\N,97000,0.000000,7434,0
380,2018-10-18 18:00:00,\N,240,0.900000,284.350000,79,\N,92220,0.000000,7471,0
381,2018-10-18 18:00:00,101570,0,0.000000,290.350000,63,25,98760,0.000000,7481,2
382,2018-10-18 18:00:00,101610,0,0.000000,290.350000,79,\N,101040,0.000000,7510,0
383,2018-10-18 18:00:00,101540,0,0.000000,290.550000,79,\N,98500,0.000000,7535,0
384,2018-10-18 18:00:00,101430,360,3.700000,289.550000,66,\N,93350,0.000000,7558,0
385,2018-10-18 18:00:00,101470,30,3.000000,291.950000,56,\N,100600,0.000000,7577,0
386,2018-10-18 18:00:00,\N,350,1.300000,290.750000,60,\N,91590,\N,7591,0
387,2018-10-18 18:00:00,101600,10,1.300000,289.550000,92,\N,100900,0.000000,7607,0
388,2018-10-18 18:00:00,101560,10,1.200000,289.250000,84,100,97330,0.000000,7621,0
389,2018-10-18 18:00:00,101600,200,0.600000,286.850000,91,\N,96750,0.000000,7627,0
390,2018-10-18 18:00:00,101550,210,1.600000,290.450000,85,90,99790,0.000000,7630,0
391,2018-10-18 18:00:00,101350,10,2.900000,294.350000,78,100,100980,0.000000,7650,0
392,2018-10-18 18:00:00,101290,50,3.500000,292.850000,71,75,99860,\N,7661,1
393,2018-10-18 18:00:00,101290,10,2.700000,294.750000,65,0,100990,0.000000,7690,1
394,2018-10-18 18:00:00,101450,290,2.700000,291.450000,83,100,100930,0.000000,7747,0
395,2018-10-18 18:00:00,101120,40,1.800000,293.650000,76,\N,101010,0.000000,7761,0
396,2018-10-18 18:00:00,101330,220,1.100000,291.350000,93,\N,101190,0.000000,7790,0
397,2018-10-18 18:00:00,101390,50,2.600000,298.450000,80,\N,101340,\N,61968,\N
398,2018-10-18 18:00:00,101430,170,2.500000,294.350000,89,\N,101360,\N,61972,\N
399,2018-10-18 18:00:00,\N,90,4.600000,298.150000,78,\N,\N,\N,61976,\N
400,2018-10-18 18:00:00,101590,160,2.700000,295.650000,81,\N,101440,\N,61980,0
401,2018-10-18 18:00:00,100900,230,12.300000,274.450000,66,\N,100520,\N,61998,\N
402,2018-10-18 18:00:00,99290,260,7.100000,281.850000,76,75,99210,0.000000,71805,1
403,2018-10-18 18:00:00,101190,130,7.200000,301.550000,74,\N,100870,\N,78890,\N
404,2018-10-18 18:00:00,101290,60,8.700000,302.850000,65,\N,100780,\N,78894,\N
405,2018-10-18 18:00:00,101200,70,7.500000,302.950000,62,\N,101110,\N,78897,\N
406,2018-10-18 18:00:00,101170,150,8.600000,300.950000,73,\N,100730,\N,78922,\N
407,2018-10-18 18:00:00,100680,20,1.400000,302.350000,82,\N,100620,\N,81401,\N
408,2018-10-18 18:00:00,100760,60,7.500000,304.750000,62,\N,100670,\N,81405,0
409,2018-10-18 18:00:00,100670,100,4.200000,307.150000,50,\N,100590,\N,81408,\N
410,2018-10-18 18:00:00,100690,170,0.700000,306.650000,49,\N,99510,\N,81415,\N
411,2018-10-18 21:00:00,102470,30,2.500000,283.650000,87,\N,101590,0.000000,7005,0
412,2018-10-18 21:00:00,102480,20,3.600000,285.550000,78,\N,101910,\N,7015,0
413,2018-10-18 21:00:00,102480,70,9.800000,288.350000,76,50,102380,\N,7020,2
414,2018-10-18 21:00:00,102420,30,2.500000,286.450000,86,\N,101610,0.000000,7027,0
415,2018-10-18 21:00:00,102400,30,4.200000,284.650000,87,\N,100560,0.000000,7037,0
416,2018-10-18 21:00:00,102260,260,2.200000,283.750000,90,\N,101100,0.000000,7072,10
417,2018-10-18 21:00:00,102320,60,4.300000,286.350000,93,\N,101140,0.000000,7110,0
418,2018-10-18 21:00:00,102350,70,6.800000,288.450000,83,\N,101650,\N,7117,\N
419,2018-10-18 21:00:00,102260,360,2.200000,285.250000,87,\N,101810,0.000000,7130,0
420,2018-10-18 21:00:00,102290,20,3.100000,285.050000,85,\N,100540,0.000000,7139,0
421,2018-10-18 21:00:00,102230,30,4.200000,287.150000,75,0,101150,0.000000,7149,2
422,2018-10-18 21:00:00,102110,10,2.300000,287.950000,81,\N,100700,0.000000,7168,10
423,2018-10-18 21:00:00,102110,50,4.700000,286.550000,84,\N,98060,\N,7181,0
424,2018-10-18 21:00:00,102110,360,3.400000,286.950000,79,\N,100300,0.000000,7190,0
425,2018-10-18 21:00:00,102140,40,8.900000,288.350000,76,\N,101620,\N,7207,\N
426,2018-10-18 21:00:00,102090,30,3.400000,288.650000,75,\N,101780,0.000000,7222,0
427,2018-10-18 21:00:00,102090,40,4.300000,287.950000,77,\N,100750,0.000000,7240,0
428,2018-10-18 21:00:00,101930,40,4.200000,290.250000,71,\N,99970,0.000000,7255,0
429,2018-10-18 21:00:00,101850,10,4.500000,289.150000,67,\N,99180,0.000000,7280,0
430,2018-10-18 21:00:00,102000,300,1.100000,284.550000,91,75,98740,0.000000,7299,3
431,2018-10-18 21:00:00,101890,20,8.600000,290.350000,78,60,101620,\N,7314,1
432,2018-10-18 21:00:00,101950,30,6.000000,289.050000,77,\N,100520,0.000000,7335,0
433,2018-10-18 21:00:00,101770,30,3.400000,289.150000,59,\N,97080,0.000000,7434,0
434,2018-10-18 21:00:00,101850,150,1.200000,283.450000,76,\N,97960,0.000000,7460,0
435,2018-10-18 21:00:00,\N,260,0.900000,281.650000,87,\N,92280,0.000000,7471,0
436,2018-10-18 21:00:00,101660,200,1.800000,288.450000,69,25,98830,0.000000,7481,2
437,2018-10-18 21:00:00,101700,10,1.500000,289.050000,84,\N,101130,0.000000,7510,0
438,2018-10-18 21:00:00,101680,130,0.500000,286.750000,89,\N,98590,0.000000,7535,0
439,2018-10-18 21:00:00,101560,30,5.500000,287.650000,67,\N,93420,0.000000,7558,0
440,2018-10-18 21:00:00,101560,20,3.100000,290.750000,62,\N,100690,0.000000,7577,0
441,2018-10-18 21:00:00,\N,20,2.600000,287.950000,62,\N,91700,\N,7591,0
442,2018-10-18 21:00:00,101690,0,0.000000,287.050000,97,\N,100980,0.000000,7607,44
443,2018-10-18 21:00:00,101690,0,0.000000,286.350000,95,\N,97410,0.000000,7621,44
444,2018-10-18 21:00:00,101710,0,0.000000,285.550000,94,90,96830,0.000000,7627,10
445,2018-10-18 21:00:00,101640,180,0.900000,289.550000,90,100,99870,0.000000,7630,0
446,2018-10-18 21:00:00,101510,10,1.800000,289.150000,81,\N,101410,\N,7643,0
447,2018-10-18 21:00:00,101470,140,1.600000,291.550000,83,\N,101090,0.000000,7650,0
448,2018-10-18 21:00:00,101410,50,5.100000,291.250000,84,\N,99970,\N,7661,\N
449,2018-10-18 21:00:00,101440,330,3.800000,292.450000,72,0,101130,0.000000,7690,2
450,2018-10-18 21:00:00,101530,240,1.200000,290.150000,85,\N,101010,0.000000,7747,0
451,2018-10-18 21:00:00,101320,50,2.700000,289.850000,82,\N,101210,0.000000,7761,0
452,2018-10-18 21:00:00,101430,230,1.800000,289.450000,96,\N,101290,0.000000,7790,0
453,2018-10-18 21:00:00,101290,60,2.500000,297.750000,82,\N,101240,\N,61968,\N
454,2018-10-18 21:00:00,101360,160,2.900000,294.450000,90,\N,101290,\N,61972,\N
455,2018-10-18 21:00:00,\N,70,4.700000,297.750000,81,\N,\N,\N,61976,\N
456,2018-10-18 21:00:00,101500,170,3.900000,295.050000,82,\N,101350,\N,61980,0
457,2018-10-18 21:00:00,101500,310,10.300000,287.450000,90,\N,101150,\N,61996,\N
458,2018-10-18 21:00:00,101120,220,12.300000,274.250000,65,\N,100740,\N,61998,\N
459,2018-10-18 21:00:00,101300,10,2.000000,297.550000,86,\N,101220,\N,67005,0
460,2018-10-18 21:00:00,99280,260,12.100000,278.450000,87,75,99200,0.000000,71805,80
461,2018-10-18 21:00:00,101250,110,7.300000,299.650000,78,\N,100930,\N,78890,\N
462,2018-10-18 21:00:00,101300,60,8.600000,301.950000,67,\N,100790,\N,78894,\N
463,2018-10-18 21:00:00,101280,120,3.300000,298.350000,79,\N,101190,\N,78897,\N
464,2018-10-18 21:00:00,101230,70,8.600000,299.650000,77,\N,100790,\N,78922,\N
465,2018-10-18 21:00:00,101170,90,5.600000,301.150000,66,100,101080,\N,78925,0
466,2018-10-18 21:00:00,100700,60,2.400000,302.250000,74,\N,100640,\N,81401,\N
467,2018-10-18 21:00:00,100840,80,3.500000,301.950000,72,\N,100750,\N,81405,0
468,2018-10-18 21:00:00,100780,110,3.700000,303.150000,66,\N,100700,\N,81408,\N
469,2018-10-18 21:00:00,100710,140,2.100000,305.350000,55,\N,99530,\N,81415,\N
470,2018-10-18 21:00:00,98400,50,2.600000,253.050000,49,40,97830,\N,89642,\N
471,2018-10-19 00:00:00,102440,60,1.200000,282.450000,89,\N,101560,0.000000,7005,0
472,2018-10-19 00:00:00,102440,10,3.100000,283.450000,85,\N,101860,\N,7015,0
473,2018-10-19 00:00:00,102490,60,8.800000,287.750000,80,60,102390,\N,7020,3
474,2018-10-19 00:00:00,102390,70,1.400000,284.850000,88,\N,101580,0.000000,7027,0
475,2018-10-19 00:00:00,102390,20,2.500000,282.750000,91,\N,100540,0.000000,7037,0
476,2018-10-19 00:00:00,102250,270,1.600000,282.350000,93,\N,101090,0.000000,7072,10
477,2018-10-19 00:00:00,102400,30,2.500000,285.050000,95,\N,101210,0.000000,7110,0
478,2018-10-19 00:00:00,102380,70,5.000000,288.150000,83,\N,101680,\N,7117,\N
479,2018-10-19 00:00:00,102260,10,2.000000,283.350000,97,\N,101810,0.000000,7130,0
480,2018-10-19 00:00:00,102280,30,2.400000,283.750000,89,\N,100520,0.000000,7139,0
481,2018-10-19 00:00:00,102230,20,3.400000,284.850000,87,0,101140,0.000000,7149,2
482,2018-10-19 00:00:00,102140,300,2.900000,283.050000,95,\N,100700,0.000000,7168,10
483,2018-10-19 00:00:00,102170,330,1.100000,282.950000,95,\N,98060,\N,7181,10
484,2018-10-19 00:00:00,102100,20,2.700000,285.650000,86,\N,100290,0.000000,7190,0
485,2018-10-19 00:00:00,102170,40,7.700000,287.150000,82,\N,101650,\N,7207,\N
486,2018-10-19 00:00:00,102090,30,2.600000,286.850000,80,\N,101780,0.000000,7222,0
487,2018-10-19 00:00:00,102080,40,3.400000,286.350000,82,\N,100730,0.000000,7240,0
488,2018-10-19 00:00:00,101940,50,2.700000,287.950000,80,\N,99970,0.000000,7255,0
489,2018-10-19 00:00:00,101880,350,4.300000,286.750000,79,\N,99180,0.000000,7280,0
490,2018-10-19 00:00:00,102050,280,2.000000,283.450000,97,\N,98770,0.000000,7299,10
491,2018-10-19 00:00:00,101890,30,6.500000,289.150000,82,40,101620,\N,7314,1
492,2018-10-19 00:00:00,101980,10,3.400000,285.650000,90,\N,100540,0.000000,7335,10
493,2018-10-19 00:00:00,101790,40,3.600000,287.350000,75,\N,97070,0.000000,7434,0
494,2018-10-19 00:00:00,101900,0,0.000000,282.750000,79,\N,98000,0.000000,7460,0
495,2018-10-19 00:00:00,\N,0,0.000000,280.050000,91,\N,92300,0.000000,7471,0
496,2018-10-19 00:00:00,101780,200,1.300000,285.650000,80,50,98920,0.000000,7481,3
497,2018-10-19 00:00:00,101720,20,1.900000,287.350000,87,\N,101140,0.000000,7510,0
498,2018-10-19 00:00:00,101710,150,0.900000,284.250000,93,\N,98590,0.000000,7535,0
499,2018-10-19 00:00:00,101690,30,2.400000,285.750000,73,\N,93480,0.000000,7558,0
500,2018-10-19 00:00:00,101670,40,3.000000,288.750000,71,\N,100790,0.000000,7577,0
501,2018-10-19 00:00:00,\N,30,4.900000,287.250000,58,\N,91790,\N,7591,0
502,2018-10-19 00:00:00,101670,0,0.000000,285.450000,98,\N,100960,0.000000,7607,44
503,2018-10-19 00:00:00,101700,140,1.200000,285.950000,98,100,97420,0.000000,7621,0
504,2018-10-19 00:00:00,101740,0,0.000000,286.150000,95,100,96870,0.000000,7627,10
505,2018-10-19 00:00:00,101650,190,0.800000,288.450000,95,90,99880,0.000000,7630,0
506,2018-10-19 00:00:00,101580,20,2.500000,288.450000,85,\N,101480,\N,7643,0
507,2018-10-19 00:00:00,101550,160,0.600000,289.450000,92,\N,101170,0.000000,7650,0
508,2018-10-19 00:00:00,101480,50,3.900000,290.650000,89,\N,100040,\N,7661,\N
509,2018-10-19 00:00:00,101520,350,3.500000,291.550000,71,0,101210,0.000000,7690,2
510,2018-10-19 00:00:00,101570,250,1.800000,290.750000,85,90,101050,0.000000,7747,0
511,2018-10-19 00:00:00,101340,40,3.500000,289.150000,81,\N,101230,0.000000,7761,0
512,2018-10-19 00:00:00,101440,220,2.100000,288.750000,94,\N,101300,0.000000,7790,0
513,2018-10-19 00:00:00,101150,80,2.000000,297.150000,83,\N,101100,\N,61968,\N
514,2018-10-19 00:00:00,101290,160,4.000000,295.450000,85,\N,101220,\N,61972,\N
515,2018-10-19 00:00:00,\N,80,3.900000,297.350000,84,\N,\N,\N,61976,\N
516,2018-10-19 00:00:00,101390,150,3.400000,295.250000,83,90,101240,\N,61980,0
517,2018-10-19 00:00:00,101330,220,10.300000,273.850000,61,\N,100950,\N,61998,\N
518,2018-10-19 00:00:00,99360,260,10.200000,277.250000,93,100,99270,\N,71805,60
519,2018-10-19 00:00:00,101390,100,6.900000,300.350000,71,\N,101070,\N,78890,\N
520,2018-10-19 00:00:00,101460,60,10.100000,300.550000,73,\N,100950,\N,78894,\N
521,2018-10-19 00:00:00,101410,110,1.200000,297.850000,89,\N,101320,\N,78897,\N
522,2018-10-19 00:00:00,101400,100,9.200000,299.150000,77,\N,100950,\N,78922,\N
523,2018-10-19 00:00:00,101390,120,6.200000,297.150000,88,100,101300,\N,78925,0
524,2018-10-19 00:00:00,100930,50,1.500000,299.250000,89,\N,100870,\N,81401,\N
525,2018-10-19 00:00:00,100960,90,1.700000,300.450000,85,\N,100870,\N,81405,0
526,2018-10-19 00:00:00,100960,100,1.300000,300.250000,84,\N,100880,\N,81408,\N
527,2018-10-19 00:00:00,100990,60,4.200000,298.450000,91,\N,99780,\N,81415,\N
528,2018-10-19 00:00:00,98670,20,1.500000,257.450000,38,50,98110,\N,89642,2
529,2018-10-19 03:00:00,102410,30,0.800000,279.950000,94,\N,101520,0.000000,7005,45
530,2018-10-19 03:00:00,102420,20,3.900000,283.250000,86,\N,101840,\N,7015,0
531,2018-10-19 03:00:00,102470,50,5.600000,288.050000,79,\N,102370,\N,7020,\N
532,2018-10-19 03:00:00,102390,360,0.900000,283.250000,89,\N,101570,0.000000,7027,0
533,2018-10-19 03:00:00,102320,50,3.400000,282.050000,93,\N,100470,0.000000,7037,0
534,2018-10-19 03:00:00,102250,290,2.600000,281.150000,95,\N,101080,0.000000,7072,10
535,2018-10-19 03:00:00,102360,40,2.500000,283.950000,97,\N,101170,0.000000,7110,0
536,2018-10-19 03:00:00,102350,60,5.700000,287.950000,82,\N,101650,\N,7117,\N
537,2018-10-19 03:00:00,102280,320,2.400000,281.350000,98,\N,101820,\N,7130,44
538,2018-10-19 03:00:00,102260,30,3.300000,282.950000,93,\N,100500,0.000000,7139,0
539,2018-10-19 03:00:00,102220,20,2.900000,284.150000,92,25,101130,0.000000,7149,3
540,2018-10-19 03:00:00,102110,300,3.200000,281.750000,98,\N,100670,0.000000,7168,10
541,2018-10-19 03:00:00,102110,50,2.600000,283.550000,96,\N,98010,\N,7181,10
542,2018-10-19 03:00:00,102110,340,2.700000,282.850000,95,\N,100280,0.000000,7190,10
543,2018-10-19 03:00:00,102170,40,6.200000,286.350000,88,\N,101650,\N,7207,\N
544,2018-10-19 03:00:00,102090,20,2.700000,284.550000,88,\N,101770,0.000000,7222,0
545,2018-10-19 03:00:00,102080,30,2.300000,285.150000,86,\N,100730,0.000000,7240,0
546,2018-10-19 03:00:00,101950,320,1.200000,284.050000,94,\N,99950,0.000000,7255,10
547,2018-10-19 03:00:00,101870,20,3.700000,285.250000,86,\N,99160,0.000000,7280,0
548,2018-10-19 03:00:00,102030,300,2.400000,284.150000,97,100,98760,0.000000,7299,10
549,2018-10-19 03:00:00,101950,40,5.200000,288.150000,83,\N,101670,\N,7314,\N
550,2018-10-19 03:00:00,101990,350,2.500000,283.950000,94,\N,100540,\N,7335,10
551,2018-10-19 03:00:00,101800,40,3.800000,286.350000,79,\N,97070,0.000000,7434,0
552,2018-10-19 03:00:00,101920,260,1.000000,281.350000,86,\N,98000,0.000000,7460,0
553,2018-10-19 03:00:00,\N,230,0.900000,278.650000,93,\N,92300,0.000000,7471,0
554,2018-10-19 03:00:00,101820,210,1.100000,284.550000,82,60,98950,0.000000,7481,2
555,2018-10-19 03:00:00,101750,10,1.800000,286.350000,88,\N,101170,0.000000,7510,0
556,2018-10-19 03:00:00,101770,90,1.400000,283.350000,96,\N,98640,0.000000,7535,10
